time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.560000000000001,0.0411900372085,-0.224242432643,12.3418083599,6.19679531912,0.0249415548654,0.0,-0.0330178215936,-0.52596961783,2.74173941751,-0.0926972853087,0.0596025733627,0.0,444.33356146888417,446.5246934620522,443.04032827315064,445.3537598351294
1.620000000000001,0.0387440534966,-0.257389275966,12.506740367,6.19093292018,0.028300778822,0.0,-0.0488255261733,-0.579431986334,2.7558901198,-0.110297501663,0.0475484773087,0.0,417.6372998330538,416.5869194657971,418.3137950371162,416.7692659207182
1.680000000000001,0.0351781056018,-0.29421979805,12.6764106103,6.18396151814,0.0310025851303,0.0,-0.0703313650676,-0.648952869149,2.89932793462,-0.131822461377,0.0394482243006,0.0,458.7321785320397,458.0896055909606,460.2584878554496,458.5398139367721
1.740000000000001,0.0302745602865,-0.335347664849,12.8543414767,6.17581566978,0.0331022944705,0.0,-0.0933499291191,-0.72279771692,3.03123343452,-0.145108576775,0.0241377602869,0.0,456.5880521182354,455.3654111676603,457.26379871891993,456.18751224753214
1.8000000000000012,0.0239491288256,-0.381082439721,13.0401295691,6.16696228127,0.0341846915361,0.0,-0.117624694292,-0.802591212521,3.16120516397,-0.152959514185,0.00161955955916,0.0,457.5627271515365,455.7664415087141,457.16786701517594,456.5220379264621
1.8600000000000012,0.0162501355625,-0.431451437693,13.2307633995,6.15799140835,0.0341548160375,0.0,-0.139007587926,-0.877200462757,3.19302701126,-0.143394910172,-0.00511072378413,0.0,427.3490759906338,426.7750012792781,425.74238728789726,426.53785600764854
1.9200000000000013,0.00722708562329,-0.486621695161,13.4245290406,6.1497899028,0.0340576972755,0.0,-0.161733207607,-0.962605254154,3.26546963047,-0.125860772351,0.00458292379813,0.0,439.33731355130953,440.1403678359246,440.1358664980267,441.56701035049787
1.9800000000000013,-0.0032509728205,-0.547436841014,13.6252712162,6.14240214648,0.0344401696517,0.0,-0.187554679009,-1.06533322699,3.42529334275,-0.11816496426,0.00973657518545,0.0,467.6348340457208,468.0360157730284,468.19101108697777,468.776481560142
2.0400000000000014,-0.0153328860651,-0.614764584294,13.8368585267,6.13580671853,0.0346827750467,0.0,-0.215205180785,-1.17963542919,3.62680591106,-0.0971383203913,-0.0108887940471,0.0,483.472008836113,481.91541778498515,480.219050272636,481.8014949628248
2.1000000000000014,-0.0288217612191,-0.688023882811,14.0532842503,6.12960279559,0.0342461055469,0.0,-0.234383143656,-1.26285491555,3.58738190604,-0.120425416729,-0.000889043250184,0.0,406.5763965245804,407.4715004628061,407.9810283936264,405.8855374728871
2.1600000000000015,-0.0434389630209,-0.766310141646,14.2668397078,6.12226922724,0.0341865261249,0.0,-0.252857393078,-1.34729786882,3.53115735842,-0.126091308833,-0.0012017156066,0.0,402.6052459636374,402.57697483017006,399.9524432968203,399.42064207927336
2.2200000000000015,-0.0593953852589,-0.850879897343,14.4836886968,6.11457088821,0.0337756597806,0.0,-0.278979601782,-1.47246457345,3.69637869953,-0.13314389717,-0.0216115993085,0.0,473.4254996643021,471.8525083693032,473.39103672121996,472.83401848557725
2.2800000000000016,-0.0768377354286,-0.942801144297,14.7084479779,6.10650855543,0.0325656914764,0.0,-0.302289806287,-1.59234440287,3.79503019015,-0.136946546464,-0.0174217467435,0.0,453.7619788347325,454.09825898839057,454.4467276022128,454.12556178965826
2.3400000000000016,-0.0955794414768,-1.04167544016,14.9368094016,6.09812361348,0.0316778697463,0.0,-0.322341276635,-1.70421081927,3.81670591251,-0.146035381648,-0.0100060700166,0.0,430.7982075203627,431.4249411359588,430.5483701525809,429.7597094248191
2.4000000000000017,-0.115654276261,-1.14827358747,15.1709473451,6.08924351689,0.0311352395182,0.0,-0.346732886817,-1.84994324626,3.98697212016,-0.152250941533,-0.00718562951425,0.0,477.9962832808598,478.21131450997814,477.89941172802827,477.4064576214077
2.4600000000000017,-0.136953959432,-1.26240446228,15.4080892914,6.08017627333,0.030781604603,0.0,-0.363231836188,-1.95517921849,3.91774766547,-0.148953667763,-0.00342806232578,0.0,401.58643334109854,401.92726340237414,402.72404886477904,402.9981314049313
2.520000000000002,-0.159541064186,-1.38498519735,15.6506269197,6.07137801681,0.0313212725894,0.0,-0.389669804258,-2.13175567993,4.16552243895,-0.142371796262,0.026417370764,0.0,500.3826602617206,502.5507304699429,503.27323887929435,503.7320358165973
2.580000000000002,-0.183530738795,-1.5170142804,15.9016465736,6.06331779524,0.0327685668465,0.0,-0.410121587326,-2.26995622997,4.20132151486,-0.121807034661,0.0190821895039,0.0,440.7107874756935,440.10409353589677,440.45553141803515,442.1361047170336
2.640000000000002,-0.208747813434,-1.65731705889,16.1540023232,6.05618846614,0.0335328755936,0.0,-0.430533386893,-2.40744770498,4.2101801144,-0.113441045031,-0.00463724786919,0.0,434.55843588577955,432.5652694684859,432.17178199042115,432.86327929749814
2.700000000000002,-0.235276895842,-1.80652436484,16.4090912089,6.05003612504,0.0339384932921,0.0,-0.453767094695,-2.56670816446,4.29211272932,-0.0867061667946,0.0231306993761,0.0,456.230497216132,458.44241619228643,456.40307496701627,458.5229058114365
2.760000000000002,-0.263100906162,-1.96465042376,16.6658429252,6.0445463654,0.0349837698397,0.0,-0.47380664845,-2.7046561878,4.26608346553,-0.103385971875,0.00243334389223,0.0,423.4005320644017,421.61580471274266,425.3247998841016,423.8860106456722
2.820000000000002,-0.292261723865,-2.13197635348,16.9243315211,6.03799502607,0.0348836755493,0.0,-0.498207401776,-2.87344451749,4.3494808489,-0.124496188209,-0.0114868089342,0.0,459.71065768852185,458.6062229898038,461.18365862826323,459.50266135436
2.880000000000002,-0.322791538821,-2.30894402433,17.1852536885,6.03054761314,0.034590530306,0.0,-0.519406726968,-3.02615018817,4.34753110646,-0.123389231044,0.00582060601343,0.0,433.3770310272118,434.8296243471645,433.406047166979,433.4846762629284
2.940000000000002,-0.354734993241,-2.49625804984,17.4500164989,6.02333519731,0.0351582828817,0.0,-0.54539999662,-3.21830115641,4.47685945124,-0.114505746446,0.0158999218964,0.0,476.28066403565765,477.0508964882077,475.80394174415227,476.4716251232738
3.000000000000002,-0.388306251188,-2.69565662516,17.7239389516,6.01765075565,0.0359331007054,0.0,-0.573707889258,-3.42882380162,4.65261326547,-0.0710037470267,0.00614874576739,0.0,493.65229267122476,492.93200558571,489.88873342078193,493.10552351647334
3.0600000000000023,-0.42333936571,-2.90597986922,18.0015890558,6.01302269403,0.0361214930725,0.0,-0.594088890095,-3.5824119681,4.60224824952,-0.0936662995939,-0.00368398712428,0.0,423.8620342672102,423.01595782203947,424.0499485400019,422.09301392341285
3.1200000000000023,-0.459709714171,-3.1264537954,18.2791861833,6.00699151383,0.0359230410638,0.0,-0.618220062634,-3.76723879589,4.65029541733,-0.119983827372,-0.0025650113785,0.0,455.5506319157627,455.64017882342495,457.88256435262326,455.77486412749124
